created_at,source,original_text,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,screen_name,followers_count,friends_count,hashtags,user_mentions,place
Sat Jun 19 04:07:32 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,,,China-Cambodia Monitor,ChinaCamMonitor,934,22,"[{'text': 'Sinovac', 'indices': [51, 59]}, {'text': 'COVID19', 'indices': [60, 68]}, {'text': 'vaccine', 'indices': [69, 77]}]",[],
Sat Jun 19 04:07:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,en,,,Pune Vaccine Updater,PuneUpdater,89,0,[],[],
Sat Jun 19 04:07:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,en,,,Pune Vaccine Updater,PuneUpdater,89,0,[],[],
Sat Jun 19 04:07:43 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,en,,,Pune Vaccine Updater,PuneUpdater,89,0,[],[],
Sat Jun 19 04:07:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,en,,,Pune Vaccine Updater,PuneUpdater,89,0,[],[],
Sat Jun 19 04:08:00 +0000 2021,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Two doses of the Pfizer and AstraZeneca vaccines are highly effective at preventing hospitalisation if you're infected with the #Covid19 Delta variant, a new study conducted in the UK suggests.

Here's how the different vaccines work ⤵️ https://t.co/OC5K99Dpgg",0.24545454545454545,0.6181818181818182,en,97.0,58.0,NSᴰᵉᵛᵃʳᵃʲ,nsdevaraj,656,203,[],"[{'screen_name': 'wellcometrust', 'name': 'Wellcome', 'id': 19837528, 'id_str': '19837528', 'indices': [3, 17]}]",Chennai
Sat Jun 19 04:08:06 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,694.0,695.0,Khamez 🇵🇸,khamez0,110,287,[],"[{'screen_name': 'shawajason', 'name': 'J. Shawa  جاسم الشوا', 'id': 431029718, 'id_str': '431029718', 'indices': [3, 14]}]",
Sat Jun 19 04:08:07 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I’m pleased to welcome the #WeCanDoThis bus to Atlanta today! Remember, there are 3 easy ways to find a #COVID19 vaccine near you:  
🔍 Search https://t.co/d2PDWIps8o  
📱Text your ZIP code to 438829  
📞 Call 1-800-232-0233 https://t.co/AMmcMmCtiP",0.5083333333333333,0.7833333333333333,en,1053.0,335.0,Marcus G. May 🇺🇸🗽🌎🗽🇺🇸😷,MarcusGMay1,589,5011,"[{'text': 'WeCanDoThis', 'indices': [44, 56]}, {'text': 'COVID19', 'indices': [121, 129]}]","[{'screen_name': 'CDCDirector', 'name': 'Rochelle Walensky, MD, MPH', 'id': 426909329, 'id_str': '426909329', 'indices': [3, 15]}]",United States
Sat Jun 19 04:08:36 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","We are dying! Ugandans need the world to stand with them. We need oxygen, PPEs, #COVID19 vaccines and money to pay our over-stretched health workers.
World, we need each other! 

Oxygen failure kills 30 Covid patients at Mulago  https://t.co/o1K0IUGf6Z via @DailyMonitor",-0.23645833333333335,0.3375,en,1000.0,562.0,𝕯𝖊𝖗𝖗𝖎𝖖°8🇺🇬🖌,derriqnucato,3014,3595,"[{'text': 'COVID19', 'indices': [101, 109]}]","[{'screen_name': 'Winnie_Byanyima', 'name': 'Winnie Byanyima', 'id': 355696940, 'id_str': '355696940', 'indices': [3, 19]}]","Kampala, Uganda"
Sat Jun 19 04:09:02 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,,,Roneel Kumar🦠✊🏾,pseudofijian,1965,1307,[],[],Fiji
Sat Jun 19 04:09:26 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Israel will deliver more than a million doses of #COVID19 vaccines to the Palestinian Authority to help it fight the corona pandemic.

The 1st delivery, consisting of 100,000 vaccines, was transfered to the PA friday afternoon through Bitunia crossing.
https://t.co/7M3lWWr1J9",0.5,0.5,en,501.0,204.0,कार्तिक वर्मन,KartikB14178203,709,1370,"[{'text': 'COVID19', 'indices': [64, 72]}]","[{'screen_name': 'IsraelMFA', 'name': 'Israel Foreign Ministry', 'id': 85796380, 'id_str': '85796380', 'indices': [3, 13]}]",
Sat Jun 19 04:09:45 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","2/ The Delta variant should pose little threat if you're fully vaccinated, but could still cause deadly surges in places where many people have shunned #COVID19 vaccines. That puts the South and parts of rural America at risk.
https://t.co/jzL6kUR8uW https://t.co/xsJD4TJIlE",0.028124999999999997,0.35,en,198.0,79.0,Sandy Roggero,SandraRoggero,823,1874,[],"[{'screen_name': 'paldhous', 'name': 'Peter Aldhous', 'id': 589535421, 'id_str': '589535421', 'indices': [3, 12]}]","Asheville, NC"
Sat Jun 19 04:09:50 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,695.0,697.0,Brian Firdaus.,pidutDin,721,286,[],"[{'screen_name': 'shawajason', 'name': 'J. Shawa  جاسم الشوا', 'id': 431029718, 'id_str': '431029718', 'indices': [3, 14]}]",kelantan
Sat Jun 19 04:09:52 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,,,@NzeMwanga,NzeMwanga,14215,7811,[],"[{'screen_name': 'DianaAtwine', 'name': 'Dr. Diana Atwine', 'id': 3332580784, 'id_str': '3332580784', 'indices': [71, 83]}]",Beijing
Sat Jun 19 04:10:03 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,en,,,Pune Vaccine Updater,PuneUpdater,89,0,[],[],
Sat Jun 19 04:10:26 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">My Favorite RT Bot</a>","The #uninterrupted #supply of #vaccines from #China via @ChinaEmbSL must be appreciated as they never fell behind the schedule 👏 
""A friend in #Need is a friend #indeed""
#COVID19SL #SriLanka #Hope4SL #COVID19LK https://t.co/JuloUzWahQ",-0.06666666666666667,0.26666666666666666,en,1.0,12.0,SL RT Bota 🇱🇰,SLRTBot,153,6,"[{'text': 'uninterrupted', 'indices': [18, 32]}, {'text': 'supply', 'indices': [33, 40]}, {'text': 'vaccines', 'indices': [44, 53]}, {'text': 'China', 'indices': [59, 65]}]","[{'screen_name': 'Menusha4', 'name': 'Menusha Gunawardana', 'id': 450517692, 'id_str': '450517692', 'indices': [3, 12]}, {'screen_name': 'ChinaEmbSL', 'name': 'Chinese Embassy in Sri Lanka', 'id': 1240860947826311169, 'id_str': '1240860947826311169', 'indices': [70, 81]}]",Sri Lanka
Sat Jun 19 04:10:33 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","You can get a #COVID19 vaccine and other vaccines, including flu and shingles, at the same visit. You no longer need to wait 14 days between vaccines. Side effects are the same if vaccines are given alone or together. 
 
More about vaccine timing: https://t.co/BV3mN5XdLe. https://t.co/RWrRzhKdEg",0.09375,0.28125,en,201.0,135.0,Eddie,Eddie360032581,7,239,"[{'text': 'COVID19', 'indices': [26, 34]}]","[{'screen_name': 'CDCgov', 'name': 'CDC', 'id': 146569971, 'id_str': '146569971', 'indices': [3, 10]}]",United States
Sat Jun 19 04:10:51 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I’m pleased to welcome the #WeCanDoThis bus to Atlanta today! Remember, there are 3 easy ways to find a #COVID19 vaccine near you:  
🔍 Search https://t.co/d2PDWIps8o  
📱Text your ZIP code to 438829  
📞 Call 1-800-232-0233 https://t.co/AMmcMmCtiP",0.5083333333333333,0.7833333333333333,en,1054.0,336.0,Salt Pepper and Soul,SaltPepperNSoul,3094,5004,"[{'text': 'WeCanDoThis', 'indices': [44, 56]}, {'text': 'COVID19', 'indices': [121, 129]}]","[{'screen_name': 'CDCDirector', 'name': 'Rochelle Walensky, MD, MPH', 'id': 426909329, 'id_str': '426909329', 'indices': [3, 15]}]","Philadelphia, PA"
Sat Jun 19 04:11:04 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,,,The Weekend View 📻,TheWeekendView,13949,376,[],[],South Africa
Sat Jun 19 04:11:28 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","""These Covid19 vaccines are not safe...the gene-based design makes your body manufacture virus spike protein, and we've known for years that virus spike proteins trigger_blood_clots""

-Dr Michael Yeadon, Former Pfizer VP

@roadtoserfdom3 https://t.co/4j5W7Ly6Pv",0.0,0.0,en,15.0,10.0,ElemenoP,Elemen0_P,672,2647,[],"[{'screen_name': 'Hayeknowledge', 'name': ""Buffet's Rat Poison |=| SQUARED, PhD"", 'id': 2990260763, 'id_str': '2990260763', 'indices': [3, 17]}]",
Sat Jun 19 04:11:33 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,34.0,14.0,صالح الهيملي Saleh Al Himali,SalehSAlHimali,1612,4988,[],"[{'screen_name': 'SamarDJarrah', 'name': 'Samar D Jarrah', 'id': 123910041, 'id_str': '123910041', 'indices': [3, 16]}]",
Sat Jun 19 04:11:40 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Australia is sending vaccines.
Australia is sending personnel for COVID19 outbreak control.
Australia sent PPE.
Australia sent direct budget support.
Australia is helping feed Fijians.",0.1,0.4,en,6.0,1.0,Sandeep Lal,sandeeplal_,212,547,[],"[{'screen_name': 'pseudofijian', 'name': 'Roneel Kumar🦠✊🏾', 'id': 983307226902216705, 'id_str': '983307226902216705', 'indices': [3, 16]}]",Fiji
Sat Jun 19 04:11:59 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,697.0,698.0,Khairul,KhairulDynamic,468,321,[],"[{'screen_name': 'shawajason', 'name': 'J. Shawa  جاسم الشوا', 'id': 431029718, 'id_str': '431029718', 'indices': [3, 14]}]",
Sat Jun 19 04:12:03 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,en,,,Pune Vaccine Updater,PuneUpdater,89,0,[],[],
Sat Jun 19 04:12:12 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,,,Vi ♿🌈 Alekseevna,alekseevnaroma,491,2000,"[{'text': 'COVID19', 'indices': [86, 94]}, {'text': 'COVIDVaccination', 'indices': [95, 112]}]",[],venmo @vstetler
Sat Jun 19 04:12:23 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,en,,,Pune Vaccine Updater,PuneUpdater,89,0,[],[],
Sat Jun 19 04:12:40 +0000 2021,"<a href=""https://webmail.andrew.cmu.edu/src/webmail.php"" rel=""nofollow"">Twitter Follwers 1234</a>","@Mohamed15420674 @Ishmaelmandinye @edmnangagwa As an individual one ceases to develop when all blame for one’s failure is on someone/something. That’s the virus most deadly than Corona that has struck our nation. KK was a great man and definitely we need to honor this Hero!!! God bless #Africa, God bless #Zimbabwe",0.13055555555555556,0.47500000000000003,en,0.0,2.0,Bruce Aderson,bruce_ywong,17,61,[],"[{'screen_name': 'NyashaDhliwayo8', 'name': 'Nyasha Dhliwayo', 'id': 1378267044261605379, 'id_str': '1378267044261605379', 'indices': [3, 19]}, {'screen_name': 'Mohamed15420674', 'name': 'Mohamed Jalloh', 'id': 4384159349, 'id_str': '4384159349', 'indices': [21, 37]}, {'screen_name': 'Ishmaelmandinye', 'name': 'tu maa', 'id': 2440156502, 'id_str': '2440156502', 'indices': [38, 54]}, {'screen_name': 'edmnangagwa', 'name': 'President of Zimbabwe', 'id': 447895686, 'id_str': '447895686', 'indices': [55, 67]}]",
Sat Jun 19 04:12:43 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,en,,,Pune Vaccine Updater,PuneUpdater,89,0,[],[],
Sat Jun 19 04:12:43 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,en,,,Pune Vaccine Updater,PuneUpdater,89,0,[],[],
Sat Jun 19 04:12:43 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,en,,,Pune Vaccine Updater,PuneUpdater,89,0,[],[],
Sat Jun 19 04:12:43 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,en,,,Pune Vaccine Updater,PuneUpdater,89,0,[],[],
Sat Jun 19 04:12:44 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Intriguing: Both - #AstraZeneca and the European Commission welcome the court ruling on the supply of AstraZeneca #COVID19 vaccines to the EU https://t.co/UmXt8sUyPG,0.3666666666666667,0.43333333333333335,en,6.0,3.0,PK SINGH,PKS0403666,200,319,"[{'text': 'AstraZeneca', 'indices': [40, 52]}]","[{'screen_name': 'AlexandravonNah', 'name': 'Alexandra von Nahmen', 'id': 444892441, 'id_str': '444892441', 'indices': [3, 19]}]","New Delhi, India"
Sat Jun 19 04:12:44 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">super_bot_122</a>","@Mohamed15420674 @Ishmaelmandinye @edmnangagwa As an individual one ceases to develop when all blame for one’s failure is on someone/something. That’s the virus most deadly than Corona that has struck our nation. KK was a great man and definitely we need to honor this Hero!!! God bless #Africa, God bless #Zimbabwe",0.13055555555555556,0.47500000000000003,en,0.0,3.0,Mr James,MrJames35423993,0,15,[],"[{'screen_name': 'NyashaDhliwayo8', 'name': 'Nyasha Dhliwayo', 'id': 1378267044261605379, 'id_str': '1378267044261605379', 'indices': [3, 19]}, {'screen_name': 'Mohamed15420674', 'name': 'Mohamed Jalloh', 'id': 4384159349, 'id_str': '4384159349', 'indices': [21, 37]}, {'screen_name': 'Ishmaelmandinye', 'name': 'tu maa', 'id': 2440156502, 'id_str': '2440156502', 'indices': [38, 54]}, {'screen_name': 'edmnangagwa', 'name': 'President of Zimbabwe', 'id': 447895686, 'id_str': '447895686', 'indices': [55, 67]}]",
Sat Jun 19 04:12:45 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","""These Covid19 vaccines are not safe...the gene-based design makes your body manufacture virus spike protein, and we've known for years that virus spike proteins trigger_blood_clots""

-Dr Michael Yeadon, Former Pfizer VP

@roadtoserfdom3 https://t.co/4j5W7Ly6Pv",0.0,0.0,en,15.0,11.0,Terence Byrnes,byrnes_terence,281,301,[],"[{'screen_name': 'Hayeknowledge', 'name': ""Buffet's Rat Poison |=| SQUARED, PhD"", 'id': 2990260763, 'id_str': '2990260763', 'indices': [3, 17]}]",
Sat Jun 19 04:12:48 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Every day that supplies allow for further vaccines, we see the benefits. We're now down to 44 positive #COVID19 inpatients in hospital, 15 of those in ICU. 21 hospitals with just one case or less. Huge credit to public support &amp; for the take up of vaccines here. @HSELive",0.050841750841750855,0.39461279461279464,en,382.0,25.0,Stephen O'Byrnes,obyrness,1155,2054,"[{'text': 'COVID19', 'indices': [123, 131]}]","[{'screen_name': 'paulreiddublin', 'name': 'Paul Reid', 'id': 255147207, 'id_str': '255147207', 'indices': [3, 18]}]",Dublin
Sat Jun 19 04:12:49 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","""These Covid19 vaccines are not safe...the gene-based design makes your body manufacture virus spike protein, and we've known for years that virus spike proteins trigger_blood_clots""

-Dr Michael Yeadon, Former Pfizer VP

@roadtoserfdom3 https://t.co/4j5W7Ly6Pv",0.0,0.0,en,16.0,12.0,Mark D. Whitaker,therealbiostate,2835,5002,[],"[{'screen_name': 'Hayeknowledge', 'name': ""Buffet's Rat Poison |=| SQUARED, PhD"", 'id': 2990260763, 'id_str': '2990260763', 'indices': [3, 17]}]",
Sat Jun 19 04:12:52 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DIRTY DEEDS  New Mask Study’s Dirty Secret; Rock Stars Rebel!; Rise in Chronic Illness; Covid Vaccine Injury Puts Ahmed’s Life on Hold; Dr. Roger Hodkinson’s Biggest Concerns about Covid Vaccines   #Masks #Covid19 #Myocarditis #DrHodkinson #DelBigtree https://t.co/w2SmI2Zc9c,-0.3909090909090909,0.6886363636363637,en,489.0,292.0,😊 Megan K Mansell 😊,mamasaurusMeg,5944,458,[],"[{'screen_name': 'HighWireTalk', 'name': 'The HighWire', 'id': 851985789072408576, 'id_str': '851985789072408576', 'indices': [3, 16]}]","Tallahassee, FL"
Sat Jun 19 04:12:56 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Every day that supplies allow for further vaccines, we see the benefits. We're now down to 44 positive #COVID19 inpatients in hospital, 15 of those in ICU. 21 hospitals with just one case or less. Huge credit to public support &amp; for the take up of vaccines here. @HSELive",0.050841750841750855,0.39461279461279464,en,383.0,26.0,Shane Caher,CaherShane,585,973,"[{'text': 'COVID19', 'indices': [123, 131]}]","[{'screen_name': 'paulreiddublin', 'name': 'Paul Reid', 'id': 255147207, 'id_str': '255147207', 'indices': [3, 18]}]",
Sat Jun 19 04:13:04 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","We are dying! Ugandans need the world to stand with them. We need oxygen, PPEs, #COVID19 vaccines and money to pay our over-stretched health workers.
World, we need each other! 

Oxygen failure kills 30 Covid patients at Mulago  https://t.co/o1K0IUGf6Z via @DailyMonitor",-0.23645833333333335,0.3375,en,1003.0,563.0,I'm sweet sixteen 💫,anitahjnakate,3168,3494,"[{'text': 'COVID19', 'indices': [101, 109]}]","[{'screen_name': 'Winnie_Byanyima', 'name': 'Winnie Byanyima', 'id': 355696940, 'id_str': '355696940', 'indices': [3, 19]}]","Wakiso, Uganda"
Sat Jun 19 04:13:05 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,,,MosesB🕊️,Recommend3d,155,499,[],[],Uganda
Sat Jun 19 04:13:20 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Africa needs millions more doses here &amp; now to curb the third wave.""

In the midst of a third wave of #COVID19 cases in #Africa, Dr @MoetiTshidi calls out for much-needed COVID-19 vaccine doses during this critical time. https://t.co/KUDPXpqq22",0.125,0.325,en,125.0,111.0,"Abdallah Daar OC, FRS(C), DPhil (Oxon), FRCS, FRCP",AbdallahDaar,3377,4489,"[{'text': 'COVID19', 'indices': [120, 128]}]","[{'screen_name': 'WHOAFRO', 'name': 'WHO African Region', 'id': 544389588, 'id_str': '544389588', 'indices': [3, 11]}]",Univ. of Toronto / DLSPH 
